articleID,url,title,createTime,positive_total,negative_total,total,positive_percent,negative_percent
1283,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9168&Itemid=0,五股3米6之間，好直接的案名,2017-06-23 10:25,0,2,2,0.0,1.0
1284,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9163&Itemid=0,達麗信義離捷運站蠻近的,2017-06-21 08:58,1,1,2,0.5,0.5
1285,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9147&Itemid=0,信義路二段上，中鹿營造的建案「信義御邸」，看起來如何?,2017-06-20 02:37,1,1,2,0.5,0.5
1286,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9146&Itemid=0,永康街很漂亮的銷售中心-新美齊,2017-06-19 09:49,1,1,2,0.5,0.5
1287,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9143&Itemid=0,"大安區瑞安街""瑞安榮華""建案＿求分享建議",2017-06-18 11:17,1,1,2,0.5,0.5
1288,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9142&Itemid=0,大安區瑞安街244巷建案,2017-06-17 16:57,0,2,2,0.0,1.0
1289,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9097&Itemid=0,北投石牌的新成屋「天石戀」有這個行情嗎？,2017-06-6 01:24,1,2,3,0.3333333333333333,0.6666666666666666
1290,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9125&Itemid=0,文山區櫻悅有人去看過了嗎?,2017-06-13 11:38,1,2,3,0.3333333333333333,0.6666666666666666
1291,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9119&Itemid=0,「紅樹林莊園」值得買嗎？,2017-06-11 13:25,2,0,2,1.0,0.0
1292,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9104&Itemid=0,"套房價1080萬起有天有地,有誰知道海科公園是什麼產品嗎",2017-06-8 23:28,1,3,4,0.25,0.75
1293,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8965&Itemid=0=6#46051,"蘆洲""至億柏京""一坪48萬有那個價值嗎？",2017-04-23 23:31,1,1,2,0.5,0.5
1294,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7950&Itemid=0=36#46042,萬華區康定路的台北晶麒又開始在賣了?,2016-09-1 03:50,16,26,42,0.38095238095238093,0.6190476190476191
1295,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9025&Itemid=0=6#46032,"宜蘭市中心大案""法吉歐里""參觀了嗎?",2017-05-11 08:20,1,3,4,0.25,0.75
1296,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9036&Itemid=0=6#46020,"內湖讚..掛出看板-""潤泰京采""銷售了~是工業宅？",2017-05-15 07:40,1,0,1,1.0,0.0
1297,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8950&Itemid=0,比較三重「臺北捷座」「玖原香榭」「中央官邸」,2017-04-18 01:18,1,0,1,1.0,0.0
1298,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9068&Itemid=0=6#45939,"三家建商蓋的豪宅""西華富邦""低公設看起來似乎不錯~",2017-05-26 06:22,2,2,4,0.5,0.5
1299,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9074&Itemid=0,南港「築韻」價位是否太誇張了？,2017-05-28 23:28,1,1,2,0.5,0.5
1300,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=5965&Itemid=0=12#45641,士林社子的「萬家春」大家了解嗎？,2015-01-17 21:50,0,1,1,0.0,1.0
1301,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9032&Itemid=0,板橋新成屋「新板微風+」,2017-05-14 00:22,1,0,1,1.0,0.0
1302,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9037&Itemid=0=6#45562,內湖捷運小宅~恆星,2017-05-16 00:05,1,3,4,0.25,0.75
1303,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9031&Itemid=0=6#45525,三重重陽重劃區，聊聊有何優點？,2017-05-13 14:51,5,7,12,0.4166666666666667,0.5833333333333334
1304,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8786&Itemid=0=12#45516,"關於新莊""樂都心""建案的意見..",2017-03-6 04:43,2,0,2,1.0,0.0
1305,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8959&Itemid=0=6#45327,大溪--「御墅林鋒」建案降很大？,2017-04-21 02:15,0,1,1,0.0,1.0
1306,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=4896&Itemid=0=6#45292,民權西路「菁選集」一堆廣告卻無人看屋？,2014-04-23 13:28,0,3,3,0.0,1.0
1307,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8988&Itemid=0,北投新成屋的建案 [銘砌馥御],2017-05-1 12:37,1,0,1,1.0,0.0
1308,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8963&Itemid=0,圆山生活圈千坪绿带加值，市容翻新，你怎麽看？,2017-04-22 04:13,1,1,2,0.5,0.5
1309,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8960&Itemid=0,北市景美天際skyline，聽說去年開賣一直到今年還在賣，請問各位評價如何？,2017-04-21 15:08,2,0,2,1.0,0.0
1310,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8951&Itemid=0=6#44874,詢問建國北路--中山藝術紀..,2017-04-18 02:22,1,0,1,1.0,0.0
1311,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8937&Itemid=0=6#44837,688萬買淡水「捷運儷境」如何？,2017-04-13 00:33,2,0,2,1.0,0.0
1312,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8688&Itemid=0=6#44825,三重的大道首壐及芦洲总站的希望城市,2017-01-27 22:39,3,1,4,0.75,0.25
1313,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8929&Itemid=0=6#44739,捷運大橋頭站生活圈翻红!!,2017-04-9 15:17,3,3,6,0.5,0.5
1314,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8443&Itemid=0=12#44692,板橋的新成屋「新板圖」的實品屋做得不錯~,2016-11-30 23:38,1,1,2,0.5,0.5
1315,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8910&Itemid=0=6#44604,北市內湖「MY OWN」如何？,2017-04-5 07:50,2,3,5,0.4,0.6
1316,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8881&Itemid=0,新莊 誠美學學院評價?,2017-03-28 03:39,1,1,2,0.5,0.5
1317,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8902&Itemid=0,基隆信義之心購買建議,2017-04-2 07:49,2,0,2,1.0,0.0
1318,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8882&Itemid=0,泰山「台北甜心」請益…,2017-03-29 00:44,2,3,5,0.4,0.6
1319,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8877&Itemid=0,五股的新成屋「尊爵晶冠」大家的看法^^,2017-03-25 11:27,0,2,2,0.0,1.0
1320,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8003&Itemid=0=12#44260,士林社子的新案--「澄品」,2016-09-9 18:16,3,0,3,1.0,0.0
1321,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8854&Itemid=0,"南港昆陽路 ""映東騰""",2017-03-21 15:56,2,1,3,0.6666666666666666,0.3333333333333333
1322,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8843&Itemid=0,大直 開璽吾界 有人有注意過嗎?,2017-03-20 09:22,1,1,2,0.5,0.5
1323,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8744&Itemid=0=6#44154,木柵「橡園朋」與「橡園喆」的問題！,2017-02-21 06:31,0,1,1,0.0,1.0
1324,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8830&Itemid=0,基隆房價起飛!!??號稱基隆30年最大的建設基隆到南港的輕軌!,2017-03-18 02:25,0,1,1,0.0,1.0
1325,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8814&Itemid=0,請問三重重陽重划區的蒙持里安，评價如何？,2017-03-13 14:25,1,2,3,0.3333333333333333,0.6666666666666666
1326,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8823&Itemid=0,"請問開價  2800萬  的中古屋( 6年 ) , 大概要從多少談起 ?",2017-03-14 01:08,0,2,2,0.0,1.0
1327,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8795&Itemid=0,大同區土地成交368萬元一坪，你怎么看？,2017-03-8 13:40,1,2,3,0.3333333333333333,0.6666666666666666
1328,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8789&Itemid=0=6#43937,首次購屋買基隆七堵的「愛上里山」如何？,2017-03-7 06:14,1,2,3,0.3333333333333333,0.6666666666666666
1329,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8792&Itemid=0,宜蘭礁溪野出牆58行館建案如何?,2017-03-7 23:29,0,2,2,0.0,1.0
1330,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8530&Itemid=0=6#43856,"詢問新建案..桃園~經國特區""璞淘元""",2016-12-23 01:05,0,1,1,0.0,1.0
1331,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8757&Itemid=0,"看見竹北""FULL HOUSE""特別的湯屋設計",2017-02-24 01:23,1,1,2,0.5,0.5
1332,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8690&Itemid=0=12#43734,中山女高旁的預售案「華固樂慕」算是豪宅嗎？,2017-01-30 07:46,2,0,2,1.0,0.0
1333,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7905&Itemid=0=30#43697,基隆「微笑台北」值得等嗎？,2016-08-26 07:05,15,18,33,0.45454545454545453,0.5454545454545454
1334,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8726&Itemid=0,請問淡水紅樹林  屋齡6~10年 最近的成交行情 ? 輕軌完工後會影響房價 ?,2017-02-16 07:09,2,0,2,1.0,0.0
1335,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8723&Itemid=0,捷運麟光站的2房「耕云」如何？,2017-02-15 05:37,0,1,1,0.0,1.0
1336,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8710&Itemid=0=6#43489,新竹~夢想家，未來會有增值性嗎？,2017-02-12 23:50,1,1,2,0.5,0.5
1337,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8708&Itemid=0=6#43409,大道首璽:出价多少錢買的到？ 三重重陽重劃区~嘉樂福,2017-02-10 06:42,0,5,5,0.0,1.0
1338,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8016&Itemid=0=6#43291,汐止「合康雲極」,2016-09-13 16:29,0,3,3,0.0,1.0
1339,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8577&Itemid=0,請問關於淡水酒店式公寓「中瑞禮寓」的情形~,2017-01-2 03:40,0,1,1,0.0,1.0
1340,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=4276&Itemid=0=12#43279,"三重的""怡華躍龍門""如何？",2013-12-3 09:19,0,2,2,0.0,1.0
1341,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8698&Itemid=0,圓山1號院 是什麼人會買?,2017-02-4 07:58,1,1,2,0.5,0.5
1342,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8687&Itemid=0,林口「泓昇WIN」買屋送裝潢價位好嗎？,2017-01-27 17:30,0,3,3,0.0,1.0
1343,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8643&Itemid=0=6#43141,礁溪也要這麼貴？~「白石隱」？值得買嗎？,2017-01-18 23:53,1,3,4,0.25,0.75
1344,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8600&Itemid=0,桃園竹城表參道大家覺得如何？,2017-01-6 14:22,0,2,2,0.0,1.0
1345,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8639&Itemid=0,想問問大家的意見~北投「久禾春天」,2017-01-18 00:16,2,1,3,0.6666666666666666,0.3333333333333333
1346,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8606&Itemid=0,"樹林豐墅有誰去看過,地點好嗎?",2017-01-10 03:08,0,1,1,0.0,1.0
1347,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8593&Itemid=0,"請益：興隆路的新成屋""敦南樂高""",2017-01-4 08:26,1,0,1,1.0,0.0
1348,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8572&Itemid=0,"淡水竹圍 主建物 55坪,6年屋( 無裝潢 )+B4平面車位,想請教大家多少價位會願意買?感謝!",2016-12-29 13:41,2,0,2,1.0,0.0
1349,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8177&Itemid=0=6#42476,永和的「日景頂曦」,2016-10-26 00:10,1,1,2,0.5,0.5
1350,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8544&Itemid=0,幸福一盯目,2016-12-25 12:35,1,1,2,0.5,0.5
1351,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8302&Itemid=0,"八里""中華富邑""看屋人不少，不知大家的看法？",2016-11-13 00:51,1,2,3,0.3333333333333333,0.6666666666666666
1352,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8409&Itemid=0,"詢問深坑賣好久的透天""信義•原墅""到底如何？",2016-11-24 23:56,0,1,1,0.0,1.0
1353,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6976&Itemid=0=12#42325,林口「森聯摩天41」,2015-12-16 01:29,1,4,5,0.2,0.8
1354,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8508&Itemid=0,看見一個創意宅~TIDA建案,2016-12-16 02:09,0,1,1,0.0,1.0
1355,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8481&Itemid=0,正義都更開始動工,2016-12-9 10:01,2,0,2,1.0,0.0
1356,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8469&Itemid=0=6#42117,新莊至善元 總銷達220億元,2016-12-7 07:36,3,0,3,1.0,0.0
1357,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8068&Itemid=0=24#42113,請教建議~南港「八方玥」,2016-10-3 23:45,0,1,1,0.0,1.0
1358,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6557&Itemid=0=6#42095,"中壢甲建的透天案""皇郡""要2688萬起???",2015-07-1 09:18,1,2,3,0.3333333333333333,0.6666666666666666
1359,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8174&Itemid=0=6#42083,八里-忘憂莊透天,2016-10-24 15:05,1,2,3,0.3333333333333333,0.6666666666666666
1360,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8292&Itemid=0=18#42050,信義區蒔景,2016-11-8 09:07,2,0,2,1.0,0.0
1361,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8466&Itemid=0,新店安康新成屋「K6湛」如何？,2016-12-6 00:43,1,0,1,1.0,0.0
1362,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8456&Itemid=0,三重新成屋案「川詠山」成交價多少合理？,2016-12-4 09:46,1,0,1,1.0,0.0
1363,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8434&Itemid=0=6#41948,"文山區""政大馥中""附近未來房市情況？",2016-11-29 23:55,1,3,4,0.25,0.75
1364,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8202&Itemid=0=12#41928,文山區的南方莊園預售案，大家有什麼看法？,2016-10-28 12:50,1,3,4,0.25,0.75
1365,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8238&Itemid=0=18#41904,鴻邦世界花園討論區,2016-11-2 08:54,1,3,4,0.25,0.75
1366,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8412&Itemid=0,永和「漢皇德居」新成屋推出廣告戶1600萬，值得嗎？,2016-11-26 02:23,1,1,2,0.5,0.5
1367,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8350&Itemid=0,有人看過林口藝樹家？？,2016-11-20 16:45,1,1,2,0.5,0.5
1368,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8263&Itemid=0=6#41512,980萬買板橋「華峰上水」，大家覺得如何？,2016-11-7 01:46,3,2,5,0.6,0.4
1369,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6909&Itemid=0=12#41505,台北大安區TRUMP PARK,2015-11-16 10:17,7,11,18,0.3888888888888889,0.6111111111111112
1370,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8235&Itemid=0=24#41434,中山區與大同區做比較?,2016-11-1 04:44,0,3,3,0.0,1.0
1371,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8295&Itemid=0,延平北路「金河帝國」請看過的版友分享~謝謝,2016-11-9 02:02,1,1,2,0.5,0.5
1372,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8066&Itemid=0=6#41235,鶯歌的~寶筑君品，價位太高了吧？？,2016-10-2 23:58,1,1,2,0.5,0.5
1373,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8241&Itemid=0=6#41225,請教:台北市大同區再生計劃，目前有何進展?,2016-11-3 08:41,4,4,8,0.5,0.5
1374,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8239&Itemid=0,"好美的新店別墅""觀嵐""",2016-11-3 01:36,0,1,1,0.0,1.0
1375,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8233&Itemid=0,蘆洲高樓層地標建案~舞鶴，看過沒？,2016-10-31 23:57,0,2,2,0.0,1.0
1376,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8152&Itemid=0=6#41121,民生社區的「吉美璞立」,2016-10-11 23:20,1,0,1,1.0,0.0
1377,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7939&Itemid=0=6#40858,北投奇岩 國美建設「山翫水」案如何呢?,2016-08-29 02:50,0,2,2,0.0,1.0
1378,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7825&Itemid=0=6#40854,在三重的「川詠山」...真是好貴！,2016-08-10 00:32,2,0,2,1.0,0.0
1379,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7896&Itemid=0=30#40799,蘆洲總站的聯開案「希望城市」聽說九月要開賣，請問有人去看過了嗎?,2016-08-24 03:29,2,1,3,0.6666666666666666,0.3333333333333333
1380,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7557&Itemid=0=12#40785,看見基隆安樂區百億的新看板「微笑台北」,2016-05-28 15:03,8,8,16,0.5,0.5
1381,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8093&Itemid=0=6#40769,景美天際skyline,2016-10-5 15:09,2,0,2,1.0,0.0
1382,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8159&Itemid=0,請教桃園-龍安街/區環境問題,2016-10-19 07:36,1,1,2,0.5,0.5
1383,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8095&Itemid=0=6#40660,汐止 台北の墅尊,2016-10-6 01:46,3,6,9,0.3333333333333333,0.6666666666666666
1384,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7331&Itemid=0=18#40655,"宜蘭指標建案""力信擎天感覺很優的建案!",2016-04-5 00:02,0,2,2,0.0,1.0
1385,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8053&Itemid=0=6#40626,"文山區""萬芳靚""價格吸引人，可以分享此案嗎？",2016-09-30 01:25,1,0,1,1.0,0.0
1386,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8039&Itemid=0=6#40405,新店華城跟青山鎮如何？,2016-09-23 05:11,0,1,1,0.0,1.0
1387,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7534&Itemid=0=24#40374,觀瀾這是案子是大陸工程的嗎??,2016-05-23 12:24,3,1,4,0.75,0.25
1388,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8041&Itemid=0,宜蘭羅東要出景觀宅也,2016-09-23 10:01,1,1,2,0.5,0.5
1389,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7953&Itemid=0=6#40231,宜蘭縣頭城「將捷LAMER」公設比高得嚇人,2016-09-2 00:33,0,1,1,0.0,1.0
1390,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8037&Itemid=0,"淡水紅樹林""鄉林山海匯""成交???",2016-09-22 10:02,1,1,2,0.5,0.5
1391,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8024&Itemid=0,"北市大同區的""新芳春""價差很大？",2016-09-20 00:44,0,1,1,0.0,1.0
1392,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7940&Itemid=0=12#40125,大同區唐禧捷麗:各位專家覺得產品及地段如何?,2016-08-29 11:27,2,1,3,0.6666666666666666,0.3333333333333333
1393,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7948&Itemid=0=6#40007,"汐止..""超級花園""",2016-08-31 10:05,0,2,2,0.0,1.0
1394,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8002&Itemid=0,汐止火紅建案「敦美苑」自稱全區最低價？,2016-09-8 16:45,0,1,1,0.0,1.0
1395,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7898&Itemid=0,內壢新案「嘉鼎京悅」開的價位合理嗎？,2016-08-24 13:09,0,2,2,0.0,1.0
1396,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7907&Itemid=0,"請教 竹圍  水世紀 & 水紀元  成交價 11~12 樓 , 感謝 !",2016-08-26 12:59,2,0,2,1.0,0.0
1397,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7936&Itemid=0,大安區捷運麟光站旁的小宅建案是哪一個？,2016-08-28 02:19,1,0,1,1.0,0.0
1398,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7903&Itemid=0,"知道""指月錄""這個建案嗎？",2016-08-24 23:56,1,2,3,0.3333333333333333,0.6666666666666666
1399,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7883&Itemid=0,北市「青山通」有這麼好賣嗎？,2016-08-21 23:49,1,1,2,0.5,0.5
1400,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7886&Itemid=0,"汐止""「森學苑」人氣不錯，此案好嗎？",2016-08-22 04:12,1,1,2,0.5,0.5
1401,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7873&Itemid=0,早安國揚,2016-08-21 11:16,3,0,3,1.0,0.0
1402,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7258&Itemid=0=30#39364,太平洋之森,2016-03-25 09:44,3,3,6,0.5,0.5
1403,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7851&Itemid=0,桃園_聚豐耘Ⅱ─豐采&龜山_西班牙廣場,2016-08-18 08:33,0,1,1,0.0,1.0
1404,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7828&Itemid=0=6#39294,金山指標建案「富貴名第」,2016-08-11 05:34,1,1,2,0.5,0.5
1405,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7840&Itemid=0,美河市值得購買嗎？,2016-08-13 09:39,2,1,3,0.6666666666666666,0.3333333333333333
1406,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7769&Itemid=0=6#39217,請教北市忠孝東路一段的新案「162EAST」,2016-07-15 01:14,1,2,3,0.3333333333333333,0.6666666666666666
1407,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7259&Itemid=0=66#39200,新店安坑地區的「勝旺有境」該出多少價？,2016-03-26 02:55,0,4,4,0.0,1.0
1408,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7818&Itemid=0,請問林口國小旁的''輕井澤''建案一坪應該多少？,2016-08-7 15:20,1,0,1,1.0,0.0
1409,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7558&Itemid=0=6#38963,新竹南寮的新預售建案「綠香頌」,2016-05-29 09:11,1,1,2,0.5,0.5
1410,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7801&Itemid=0,"大園地區的""宜誠大容""",2016-07-28 23:47,2,1,3,0.6666666666666666,0.3333333333333333
1411,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7708&Itemid=0=6#38850,中正虹庭 琉璃光體建築,2016-06-27 08:39,1,1,2,0.5,0.5
1412,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7325&Itemid=0=12#38800,早安藝文成交價,2016-04-1 06:30,1,1,2,0.5,0.5
1413,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7667&Itemid=0=6#38731,萬華 指標案-富都新紳,2016-06-17 02:02,2,1,3,0.6666666666666666,0.3333333333333333
1414,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7776&Itemid=0,蘇澳小宅「輕．行館」看過的大大可以分享一下嗎？,2016-07-19 00:29,0,2,2,0.0,1.0
1415,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7774&Itemid=0,"經國重劃區 - 竹城表参道 VS 嘉璟F1,  真不知道要如何選?",2016-07-18 09:17,0,2,2,0.0,1.0
1416,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7536&Itemid=0=6#38577,"淡水""合康嘉年華""覺得如何？",2016-05-24 05:50,0,1,1,0.0,1.0
1417,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=6154&Itemid=0=12#38516,台北奇跡,2015-03-9 16:11,6,11,17,0.35294117647058826,0.6470588235294118
1418,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7443&Itemid=0=6#38483,新莊「碧瑤金鑽」有什麼缺點嗎？,2016-04-25 23:29,0,1,1,0.0,1.0
1419,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=7711&Itemid=0=12#38436,"五股新成屋""御璽""值得買嗎？",2016-06-29 08:01,0,1,1,0.0,1.0
